Species_ID,Genus_ID,Model_ID,Family,Genus,Species,Common_Name,Group,Tribe,Native,PFG_Page,Sportfish,NonGame,Subsistence,Sensitivity,Rarity,Ubiquity,Extent,Tolerance,Robustness,Max_Age,Max_Length,Mean_Length,Mean_Weight,Girth_Index,WL_A,WL_B,Thinning,Thin_Adjustment,Estimated,Cave,Spring,Headwater,Creek,Small_River,Medium_River,Large_River,Lake_Impoundment,Swamp_Marsh,Coastal_Ocean,Riffles,Runs,Pools,Benthic,Surface,Nearshore_Littoral,OpenWater_Pelagic,Mud_Silt,Sand,Gravel,Rock_Rubble,Vegetation,Woody_Debris,Clear,Turbid,Warm,Cool,Cold,Lowlands,Uplands,Lower_Width,Upper_Width,Location_Notes,Habitat_Notes
567,107,-999,Petromyzontidae,Lethenteron,camtschaticum,Arctic Lamprey,Lamprey,Lamprey,Y,130,0,1,1,U,3,0,0,0,0,8,65,25,64.99,0.09,0.00332,3.07,0.64,0,1,XXX,-999,S,S,-999,-999,-999,A,-999,A,-999,S,AJ,J,-999,-999,A,J,-999,S,-999,-999,-999,S,-999,-999,-999,-999,-999,-999,0,5,,
568,108,-999,Cyprinidae,Leuciscus,idus,Ide,Carp,Carp,N,155,1,0,0,U,6,0,0,0,0,10,85,31.45,775.37,1,0.01958,3.07,0.67,0,1,XXX,-999,-999,-999,S,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,5,10000,,
569,109,251,Lotidae,Lota,lota,Burbot,Oddball,Burbot,Y,420,1,0,1,M,3,5,11.2,17.6,9.7,9,150,49.5,1289.4,0.56,0.00809,3.07,0.66,0,1,XXX,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,50,10000,,Deep water
570,110,252,Fundulidae,Lucania,goodei,Bluefin Killifish,Topminnow,Topminnow,Y,439,0,1,0,U,3,33.5,2.3,0.2,2.3,1,6,2,0.03,0.07,0.00365,3.03,0.5,0,0,XXX,A,A,A,-999,-999,-999,A,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,A,-999,-999,-999,-999,0,5,,
571,110,-999,Fundulidae,Lucania,parva,Rainwater Killifish,Topminnow,Topminnow,Y,438,0,1,0,U,3,0,0,0,0,1,6,2,0.03,0.07,0.00365,3.03,0.5,0,0,XXX,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,A,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,A,-999,-999,-999,-999,0,0,,
572,111,253,Cyprinidae,Luxilus,albeolus,White Shiner,Minnow,Shiner,Y,222,0,1,0,U,3,20.6,1.3,37,9.7,4,13,5,0.61,0.22,0.00433,3.07,0.52,0,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,1,50,Abundant in upper Roanoke R. drainage,
573,111,254,Cyprinidae,Luxilus,cardinalis,Cardinal Shiner,Minnow,Shiner,Y,223,0,1,0,U,3,40,1,11.1,7.5,4,11,4.5,0.44,0.22,0.00433,3.07,0.51,0,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,Rare in Red R. drainage,
574,111,255,Cyprinidae,Luxilus,cerasinus,Crescent Shiner,Minnow,Shiner,Y,222,0,1,0,U,2,18.1,1,14.2,6.1,4,11,4.5,0.44,0.22,0.00433,3.07,0.51,0,1,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
575,111,256,Cyprinidae,Luxilus,chrysocephalus,Striped Shiner,Minnow,Shiner,Y,220,0,1,0,M,2,16.3,19.8,30.2,20.7,5,25,8.25,2.82,0.22,0.00433,3.07,0.54,0,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
576,111,257,Cyprinidae,Luxilus,coccogenis,Warpaint Shiner,Minnow,Shiner,Y,224,0,1,0,U,3,11.7,1.7,16.7,6.8,4,14,5.5,0.81,0.22,0.00433,3.07,0.52,0.0697,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,A,-999,-999,-999,-999,-999,A,1,50,,
577,111,258,Cyprinidae,Luxilus,cornutus,Common Shiner,Minnow,Shiner,Y,221,0,1,0,M,1,26.9,24.2,32.8,26.8,4,18,9,2.69,0.22,0.00195,3.29,0.54,0,0,XXX,-999,-999,A,A,A,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,A,-999,-999,A,-999,-999,-999,1,50,,
578,111,259,Cyprinidae,Luxilus,pilsbryi,Duskystripe Shiner,Minnow,Shiner,Y,223,0,1,0,U,2,22,0.9,40.1,8.9,4,13,5,0.61,0.22,0.00433,3.07,0.52,0,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,A,1,50,,
579,111,260,Cyprinidae,Luxilus,zonatus,Bleeding Shiner,Minnow,Shiner,Y,222,0,1,0,U,2,65.7,1.3,69.6,17.4,4,13,5,0.61,0.22,0.00433,3.07,0.52,0,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,A,1,50,,
580,111,261,Cyprinidae,Luxilus,zonistius,Bandfin Shiner,Minnow,Shiner,Y,224,0,1,0,U,4,18.6,0.7,10.9,5.1,4,10,4.5,0.44,0.22,0.00433,3.07,0.5,0,1,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,1,25,,
581,112,-999,Cyprinidae,Lythrurus,alegnotus,Warrior Shiner,Minnow,Shiner,Y,,0,1,0,U,4,0,0,0,0,3,7.5,3.5,0.2,0.22,0.00433,3.07,0.5,0,1,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,-999,A,A,-999,-999,-999,-999,A,A,A,-999,-999,A,-999,-999,-999,-999,A,-999,0,25,,
582,112,262,Cyprinidae,Lythrurus,ardens,Rosefin Shiner,Minnow,Shiner,Y,225,0,1,0,M,3,11,1.8,21.4,7.3,3,9,4,0.31,0.22,0.00433,3.07,0.5,0,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
583,112,263,Cyprinidae,Lythrurus,atrapiculus,Blacktip Shiner,Minnow,Shiner,Y,230,0,1,0,U,4,13.7,0.8,2.7,3.1,3,6.5,3,0.13,0.22,0.00433,3.07,0.5,0,1,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
584,112,264,Cyprinidae,Lythrurus,bellus,Pretty Shiner,Minnow,Shiner,Y,229,0,1,0,U,3,22.2,1.5,10.9,6.9,3,7.5,3.5,0.2,0.22,0.00433,3.07,0.5,0,1,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,Rare in lower coastal plain,
585,112,265,Cyprinidae,Lythrurus,fasciolaris,Scarlet Shiner,Minnow,Shiner,Y,226,0,1,0,U,2,23.8,3.5,13,10,3,8.5,4,0.31,0.22,0.00433,3.07,0.5,0,1,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,A,0,25,,
586,112,266,Cyprinidae,Lythrurus,fumeus,Ribbon Shiner,Minnow,Shiner,Y,227,0,1,0,M,3,13.2,6.9,4.9,7.5,3,7,3.3,0.17,0.22,0.00433,3.07,0.5,0,1,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,0,25,,
587,112,267,Cyprinidae,Lythrurus,lirus,Mountain Shiner,Minnow,Shiner,Y,228,0,1,0,U,3,3.8,1.4,1.6,2,3,7.5,3.5,0.2,0.22,0.00433,3.07,0.5,0,1,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,Uncommon in Tennessee R. drainage,
588,112,268,Cyprinidae,Lythrurus,matutinus,Pinewoods Shiner,Minnow,Shiner,Y,226,0,1,0,U,3,23,0.3,6.3,3.5,3,8.5,4,0.31,0.22,0.00433,3.07,0.5,0,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
589,112,269,Cyprinidae,Lythrurus,roseipinnis,Cherryfin Shiner,Minnow,Shiner,Y,228,0,1,0,U,3,23.6,1.6,13.5,7.8,3,7.5,3.5,0.2,0.22,0.00433,3.07,0.5,0,1,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
590,112,270,Cyprinidae,Lythrurus,snelsoni,Ouachita Shiner,Minnow,Shiner,Y,227,0,1,0,U,3,25.2,0.2,21.4,4.7,3,5.5,2.6,0.08,0.22,0.00433,3.07,0.5,0,1,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,5,50,,
591,112,271,Cyprinidae,Lythrurus,umbratilis,Redfin Shiner,Minnow,Shiner,Y,225,0,1,0,M,2,5.6,18,10.2,9.9,3,9,4,0.31,0.22,0.00433,3.07,0.5,0,1,XXX,-999,A,A,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,0,50,,
592,113,272,Cyprinidae,Macrhybopsis,aestivalis,Speckled Chub,Minnow,Chub,Y,212,0,1,0,S,3,5.2,3.3,6.1,4.6,3,13,4.29,0.42,0.28,0.0048,3.07,0.5,0,1,XXX,-999,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10000,Rare in lower Rio Grande,
593,113,-999,Cyprinidae,Macrhybopsis,australis,Prairie Chub,Minnow,Chub,Y,213,0,1,0,U,3,0,0,0,0,3,7,3.3,0.19,0.28,0.0048,3.07,0.5,0,1,XXX,-999,-999,A,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,10000,,
594,113,-999,Cyprinidae,Macrhybopsis,gelida,Sturgeon Chub,Minnow,Chub,Y,210,0,1,0,U,4,0,0,0,0,3,8.5,4,0.34,0.28,0.0048,3.07,0.5,0,1,XXX,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,10000,,
595,113,273,Cyprinidae,Macrhybopsis,hyostoma,Shoal Chub,Minnow,Chub,Y,211,0,1,0,U,4,1.1,11.5,0.5,1.8,3,7.5,3.5,0.22,0.28,0.0048,3.07,0.5,0,1,XXX,-999,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10000,,
596,113,-999,Cyprinidae,Macrhybopsis,hyostoma ssp.,Pallid Chub,Minnow,Chub,Y,212,0,1,0,U,4,0,0,0,0,3,6,3,0.14,0.28,0.0048,3.07,0.5,0,1,XXX,-999,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10000,,
597,113,-999,Cyprinidae,Macrhybopsis,hyostoma ssp.,Gulf Chub,Minnow,Chub,Y,211,0,1,0,U,4,0,0,0,0,3,7.5,3.5,0.22,0.28,0.0048,3.07,0.5,0,1,XXX,-999,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10000,,
598,113,-999,Cyprinidae,Macrhybopsis,hyostoma ssp.,Coosa Chub,Minnow,Chub,Y,212,0,1,0,U,4,0,0,0,0,3,7.5,3.5,0.22,0.28,0.0048,3.07,0.5,0,1,XXX,-999,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10000,,
599,113,-999,Cyprinidae,Macrhybopsis,marconis,Burrhead Chub,Minnow,Chub,Y,213,0,1,0,U,3,0,0,0,0,3,7,3.3,0.19,0.28,0.0048,3.07,0.5,0,1,XXX,-999,-999,-999,A,A,A,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10000,,
600,113,-999,Cyprinidae,Macrhybopsis,meeki,Sicklefin Chub,Minnow,Chub,Y,209,0,1,0,U,4,0,0,0,0,4,11,4.5,0.49,0.28,0.0048,3.07,0.51,0,1,XXX,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,10000,,
601,113,274,Cyprinidae,Macrhybopsis,storeriana,Silver Chub,Minnow,Chub,Y,210,0,1,1,M,3,2.1,14.5,3.5,4.7,5,23,8.51,3.44,0.28,0.0048,3.07,0.55,0,1,XXX,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10000,,
602,113,-999,Cyprinidae,Macrhybopsis,tetranema,Peppered Chub,Minnow,Chub,Y,212,0,1,0,U,6,0,0,0,0,3,8,3.5,0.22,0.28,0.0048,3.07,0.5,0,1,XXX,-999,-999,A,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,10000,,
603,114,275,Cyprinidae,Margariscus,margarita,Allegheny Pearl Dace,Minnow,Dace,Y,189,0,1,0,M,3,7.7,11.5,3,6.3,4,16,7,1.79,0.22,0.00483,3.04,0.5,0.0285,0,XXX,-999,-999,A,A,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,A,1,25,,
604,114,-999,Cyprinidae,Margariscus,nachtriebi,Northern Pearl Dace,Minnow,Dace,Y,188,0,1,0,U,3,0,0,0,0,4,16,6,1.06,0.22,0.00433,3.07,0.53,0,1,XXX,-999,-999,A,A,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
605,115,-999,Cyprinidae,Meda,fulgida,Spikedace,Minnow,Dace,Y,180,0,1,0,U,8,0,0,0,0,3,9,4,0.31,0.22,0.00433,3.07,0.5,0,1,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
606,116,-999,Atherinopsidae,Menidia,audens,Mississippi Silverside,Silverside,Silverside,Y,423,0,1,0,U,3,0,0,0,0,1,15,7,1.76,0.09,0.00636,2.89,0.5,0,0,XXX,-999,A,A,A,A,A,A,-999,-999,-999,-999,A,-999,A,-999,A,-999,A,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,0,10000,,
607,116,276,Atherinopsidae,Menidia,beryllina,Inland Silverside,Silverside,Silverside,Y,423,0,1,0,U,3,8.3,16.2,8.6,10.3,1,15,7,1.76,0.09,0.00636,2.89,0.5,0,0,XXX,-999,-999,-999,A,A,A,-999,-999,A,-999,-999,A,-999,A,-999,A,-999,A,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,5,10000,,
608,116,-999,Atherinopsidae,Menidia,extensa,Waccamaw Silverside,Silverside,Silverside,Y,423,0,1,0,U,3,0,0,0,0,1,8,3,0.15,0.09,0.00636,2.89,0.5,0,0,XXX,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,-999,A,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,"Only in Lake Waccamaw, NC",
609,117,-999,Gadidae,Microgadus,tomcod,Atlantic Tomcod,Oddball,Cod,Y,421,1,0,1,U,4,0,0,0,0,6,38,14.06,34.92,0.65,0.01044,3.07,0.59,0,1,XXX,-999,-999,-999,-999,-999,-999,A,-999,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,,
610,118,-999,Syngnathidae,Microphis,brachyurus,Opossum Pipefish,Pipefish,Pipefish,Y,465,0,1,0,U,6,0,0,0,0,5,22,7.26,1.15,0,0.00261,3.07,0.55,0,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
611,119,277,Centrarchidae,Micropterus,cataractae,Shoal Bass,Black Bass,Black Bass,Y,497,1,0,0,U,3,7.5,0.7,29.5,5.2,8,60,25,219.81,0.68,0.01123,3.07,0.64,0,1,XXX,-999,-999,A,A,A,A,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,1,10000,,
612,119,278,Centrarchidae,Micropterus,coosae,Redeye Bass,Black Bass,Black Bass,Y,496,1,0,0,U,3,12.5,2.9,13.5,7.7,7,47,17.39,75.47,0.7,0.01175,3.07,0.61,0,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,1,50,,
613,119,279,Centrarchidae,Micropterus,dolomieu,Smallmouth Bass,Black Bass,Black Bass,Y,497,1,0,0,M,4,18.8,48.6,62.3,37.1,9,70,35,647.5,0.7,0.0131,3.04,0.67,0.006,0,XXX,-999,-999,-999,A,A,A,A,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,A,-999,-999,A,-999,-999,-999,5,10000,,
614,119,-999,Centrarchidae,Micropterus,henshalli,Alabama Bass,Black Bass,Black Bass,Y,495,1,0,0,U,3,0,0,0,0,8,60,22.2,159.71,0.7,0.01175,3.07,0.63,0,1,XXX,-999,-999,-999,A,A,-999,A,-999,-999,-999,A,-999,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,5,50,,
615,119,280,Centrarchidae,Micropterus,notius,Suwannee Bass,Black Bass,Black Bass,Y,494,1,0,0,U,4,41.4,0.4,12.8,5.9,6,40,15,47.93,0.7,0.01175,3.07,0.59,0,1,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,5,50,,
616,119,281,Centrarchidae,Micropterus,punctulatus,Spotted Bass,Black Bass,Black Bass,Y,494,1,0,0,M,3,17.7,27.7,53.1,28.7,5,63,30,406.92,0.7,0.01408,3.02,0.64,-0.0145,0,XXX,-999,-999,A,A,A,-999,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,1,50,,
617,119,-999,Centrarchidae,Micropterus,punctulatus punctulatus,Northern Spotted Bass,Black Bass,Black Bass,Y,494,1,0,0,U,4,0,0,0,0,5,60,30,406.92,0.7,0.01408,3.02,0.64,0,0,XXX,-999,-999,A,A,A,-999,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,1,50,,
618,119,282,Centrarchidae,Micropterus,salmoides,Largemouth Bass,Black Bass,Black Bass,Y,493,1,0,0,M,3,21.1,77,48.9,41.4,10,95,45,1530.24,0.73,0.00755,3.21,0.69,-0.0051,0,XXX,-999,-999,A,A,A,A,A,A,-999,-999,-999,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,10000,,
619,119,-999,Centrarchidae,Micropterus,salmoides floridanus,Florida Largemouth Bass,Black Bass,Black Bass,Y,494,1,0,0,U,3,0,0,0,0,10,95,45,1530.24,0.73,0.00755,3.21,0.69,0,0,XXX,-999,-999,A,A,A,A,A,A,-999,-999,-999,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,10000,,
620,119,-999,Centrarchidae,Micropterus,salmoides salmoides,Northern Largemouth Bass,Black Bass,Black Bass,Y,494,1,0,0,U,3,0,0,0,0,10,95,45,1530.24,0.73,0.00755,3.21,0.69,0,0,XXX,-999,-999,A,A,A,A,A,A,-999,-999,-999,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,10000,,
621,119,-999,Centrarchidae,Micropterus,sp.,Black Bass,Black Bass,Black Bass,Y,494,1,0,0,U,4,0,0,0,0,8,75,40,973.56,0.7,0.01175,3.07,0.63,0,1,XXX,-999,-999,-999,A,A,A,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10000,,
622,119,-999,Centrarchidae,Micropterus,treculii,Guadalupe Bass,Black Bass,Black Bass,Y,496,1,0,0,U,3,0,0,0,0,6,45,16.65,66.04,0.7,0.01175,3.07,0.6,0,1,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,1,50,,
623,120,283,Catostomidae,Minytrema,melanops,Spotted Sucker,Sucker,Other Sucker,Y,320,1,0,1,M,3,5.9,23.9,20.4,13.8,5,50,20,60.44,0.5,0.00454,3.17,0.64,0,0,XXX,-999,-999,A,A,A,A,A,-999,-999,-999,-999,A,A,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,10000,,
624,121,-999,Cobitidae,Misgurnus,anguillicaudatus,Oriental Weatherfish,Oddball,Loach,N,340,0,1,0,U,3,0,0,0,0,5,28,13,9.33,0.12,0.00355,3.07,0.56,0,1,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
625,122,-999,Cyprinidae,Moapa,coriacea,Moapa Dace,Minnow,Dace,Y,175,0,1,0,U,3,0,0,0,0,3,9,4,0.31,0.22,0.00433,3.07,0.5,0,1,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
626,123,-999,Synbranchidae,Monopterus,albus,Asian Swamp Eel,Oddball,Eel,N,466,1,0,0,U,5,0,0,0,0,10,100,50,583.53,0.12,0.00355,3.07,0.67,0,1,XXX,-999,A,A,A,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,Tannic waters
627,124,284,Moronidae,Morone,americana,White Perch,White Bass,White Bass,Y,485,1,0,1,M,3,2.4,8.9,9.3,5.7,7,60,25,137.46,0.52,0.0068,3.08,0.66,0,0,XXX,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,10000,,
628,124,285,Moronidae,Morone,chrysops,White Bass,White Bass,White Bass,Y,484,1,0,1,M,3,3.2,27.6,7.9,8.6,6,45,16.65,40.9,0.55,0.00565,3.16,0.69,0,0,XXX,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10000,,
629,124,-999,Moronidae,Morone,chrysops x saxatilis,Wiper,White Bass,White Bass,Y,484,1,0,1,U,3,0,0,0,0,6,85,40,652.47,0.55,0.00565,3.16,0.67,0,0,XXX,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,10000,,
630,124,286,Moronidae,Morone,mississippiensis,Yellow Bass,White Bass,White Bass,Y,485,1,0,1,M,4,1.2,9.1,1.9,2.7,6,45,16.65,40.9,0.55,0.00565,3.16,0.69,0,0,XXX,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,5,10000,,
631,124,287,Moronidae,Morone,saxatilis,Striped Bass,White Bass,White Bass,Y,483,1,0,1,M,4,2.5,23.5,4.8,6.4,14,200,66,3423.24,0.6,0.01095,3.02,0.72,0,0,XXX,-999,-999,-999,-999,S,S,A,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,10000,,
632,125,288,Catostomidae,Moxostoma,anisurum,Silver Redhorse,Sucker,Redhorse,Y,333,1,0,1,M,6,3.8,15.9,25.6,11.3,7,75,30,238.4,0.5,0.01866,2.78,0.66,-0.0534,0,XXX,-999,-999,-999,A,A,A,A,-999,-999,-999,A,A,A,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,10000,,
633,125,-999,Catostomidae,Moxostoma,ariommum,Bigeye Jumprock,Sucker,Redhorse,Y,338,0,1,1,U,6,0,0,0,0,11,22,8.14,5.2,0.5,0.01165,2.91,0.57,0,0,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,50,,
634,125,-999,Catostomidae,Moxostoma,austrinum,Mexican Redhorse,Sucker,Redhorse,Y,335,0,0,1,U,8,0,0,0,0,11,50,25,136.25,0.5,0.01165,2.91,0.64,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
635,125,289,Catostomidae,Moxostoma,breviceps,Smallmouth Redhorse,Sucker,Redhorse,Y,,1,0,1,U,4,2.6,4.7,11.8,5.2,11,60,25,136.25,0.5,0.01165,2.91,0.64,0,0,XXX,-999,-999,-999,-999,A,A,A,-999,-999,A,A,-999,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,10000,,
